id_emprestimo,codigo_barras,data_renovacao,data_emprestimo,data_devolucao,matricula_ou_siape,tipo_vinculo_usuario
2973845,2011083679,2020/02/29 13:42:27.519000000,2020/02/21 07:27:17.399000000,2020/03/10 12:23:28.000000000,20203011785.0,ALUNO MÉDIO/TÉCNICO
2973846,2006022505,2020/03/08 11:19:33.216000000,2020/02/21 07:36:13.394000000,2022/02/14 09:04:37.000000000,20190007896.0,ALUNO DE GRADUAÇÃO
2973847,2009024188,,2020/02/21 07:41:25.155000000,2020/03/05 10:44:31.000000000,20190023773.0,ALUNO DE GRADUAÇÃO
2973848,2015007006,,2020/02/21 07:41:25.236000000,2020/03/09 19:15:11.000000000,20190023773.0,ALUNO DE GRADUAÇÃO
2973849,2015007115,,2020/02/21 07:41:25.303000000,2020/03/09 19:15:06.000000000,20190023773.0,ALUNO DE GRADUAÇÃO
2973850,2016025959,,2020/02/21 07:53:07.043000000,2020/03/03 18:12:14.000000000,20160153070.0,ALUNO DE GRADUAÇÃO
2973851,2019003823,2020/03/07 16:12:28.337000000,2020/02/21 07:54:08.342000000,2021/10/05 10:15:07.000000000,20180048652.0,ALUNO DE GRADUAÇÃO
2973852,L017401,,2020/02/21 08:01:22.706000000,2020/03/10 08:22:07.000000000,20190037071.0,ALUNO DE GRADUAÇÃO
2973853,2014012165,,2020/02/21 08:01:22.776000000,2020/03/10 08:22:14.000000000,20190037071.0,ALUNO DE GRADUAÇÃO
2973854,2015005122,,2020/02/21 08:01:22.844000000,2020/03/10 08:22:11.000000000,20190037071.0,ALUNO DE GRADUAÇÃO
2973855,2012036529,2020/03/04 04:53:09.855000000,2020/02/21 08:04:06.840000000,2020/03/16 14:50:21.000000000,20190116184.0,ALUNO DE GRADUAÇÃO
2973856,2008030730,,2020/02/21 08:04:11.297000000,2020/02/27 07:39:48.000000000,20160128003.0,ALUNO DE GRADUAÇÃO
2973857,2011028194,,2020/02/21 08:05:08.043000000,2020/03/09 07:36:29.000000000,20200026229.0,ALUNO DE GRADUAÇÃO
2973858,2017012991,,2020/02/21 08:05:08.114000000,2020/03/09 07:36:26.000000000,20200026229.0,ALUNO DE GRADUAÇÃO
2973859,Y016530,,2020/02/21 08:06:15.687000000,2020/03/09 08:11:50.000000000,20190018209.0,ALUNO DE GRADUAÇÃO
2973860,2009031976,2020/03/07 22:10:25.485000000,2020/02/21 08:06:23.055000000,,20200030660.0,ALUNO DE GRADUAÇÃO
2973861,2015024253,2020/03/07 22:10:25.459000000,2020/02/21 08:06:23.109000000,2020/03/13 10:56:34.000000000,20200030660.0,ALUNO DE GRADUAÇÃO
2973862,2009031919,2020/03/08 22:47:17.570000000,2020/02/21 08:10:47.454000000,,20190013383.0,ALUNO DE GRADUAÇÃO
2973863,2011078451,2020/03/08 22:47:17.553000000,2020/02/21 08:10:47.503000000,,20190013383.0,ALUNO DE GRADUAÇÃO
2973864,2013003059,2020/03/08 22:47:17.532000000,2020/02/21 08:10:47.550000000,,20190013383.0,ALUNO DE GRADUAÇÃO
2973865,2013104565,2020/03/09 18:14:42.196000000,2020/02/21 08:12:12.041000000,2022/02/21 14:48:07.000000000,20200087888.0,ALUNO DE GRADUAÇÃO
2973866,2014033360,,2020/02/21 08:17:44.521000000,2020/03/02 09:12:49.000000000,20200021008.0,ALUNO DE GRADUAÇÃO
2973867,2014070761,,2020/02/21 08:17:44.588000000,2020/03/02 09:12:44.000000000,20200021008.0,ALUNO DE GRADUAÇÃO
2973868,2011061327,,2020/02/21 08:22:05.842000000,2020/02/27 12:31:56.000000000,20203015766.0,ALUNO MÉDIO/TÉCNICO
2973869,2011047252,,2020/02/21 08:22:47.236000000,2020/11/11 13:11:23.000000000,2016015634.0,ALUNO DE GRADUAÇÃO
2973870,L203029,,2020/02/21 08:22:47.300000000,2020/11/11 13:10:54.000000000,2016015634.0,ALUNO DE GRADUAÇÃO
2973871,2012050244,2020/03/07 22:10:25.433000000,2020/02/21 08:23:12.945000000,,20200030660.0,ALUNO DE GRADUAÇÃO
2973872,2013109392,2020/03/03 14:47:02.897000000,2020/02/21 08:23:41.710000000,2020/03/16 11:34:52.000000000,20200134413.0,ALUNO DE GRADUAÇÃO
2973873,2012050245,,2020/02/21 08:26:14.488000000,2020/02/27 09:14:37.000000000,20200026229.0,ALUNO DE GRADUAÇÃO
2973874,L107001,,2020/02/21 08:27:09.781000000,2020/03/12 12:12:59.000000000,20180104466.0,ALUNO DE GRADUAÇÃO
2973875,2014059198,,2020/02/21 08:27:09.859000000,2020/03/12 11:33:34.000000000,20180104466.0,ALUNO DE GRADUAÇÃO
2973876,2015009385,,2020/02/21 08:27:09.928000000,2020/02/27 11:46:28.000000000,20180104466.0,ALUNO DE GRADUAÇÃO
2973877,2011079461,2020/03/09 06:50:41.267000000,2020/02/21 08:31:30.137000000,2020/12/10 15:07:16.000000000,2015045165.0,ALUNO DE GRADUAÇÃO
2973878,2014058559,2020/03/09 06:50:41.240000000,2020/02/21 08:31:30.198000000,2020/12/10 15:07:11.000000000,2015045165.0,ALUNO DE GRADUAÇÃO
2973879,2017021250,,2020/02/21 08:32:07.879000000,2021/01/05 08:02:01.000000000,20180098331.0,ALUNO DE GRADUAÇÃO
2973880,2014083404,2020/03/08 14:14:19.805000000,2020/02/21 08:33:30.808000000,,20180138375.0,ALUNO DE GRADUAÇÃO
2973881,Y019255,2020/03/09 09:00:10.216000000,2020/02/21 08:33:58.809000000,,20190035451.0,ALUNO DE GRADUAÇÃO
2973882,2012036994,,2020/02/21 08:33:58.858000000,2020/03/02 19:00:49.000000000,20190035451.0,ALUNO DE GRADUAÇÃO
2973883,001429,2020/03/09 06:58:15.315000000,2020/02/21 08:35:20.652000000,2022/01/17 07:52:38.000000000,20180138428.0,ALUNO DE GRADUAÇÃO
2973884,2014043407,,2020/02/21 08:39:23.130000000,2021/01/05 10:45:33.000000000,20180138277.0,ALUNO DE GRADUAÇÃO
2973885,2014083190,2020/03/09 15:55:18.642000000,2020/02/21 08:39:29.322000000,2020/03/10 12:26:07.000000000,20190136445.0,ALUNO DE GRADUAÇÃO
2973886,2015024202,2020/03/09 15:55:18.626000000,2020/02/21 08:39:29.389000000,2020/03/10 12:26:21.000000000,20190136445.0,ALUNO DE GRADUAÇÃO
2973887,2018031106,2020/03/09 15:55:18.608000000,2020/02/21 08:39:29.451000000,2020/03/10 12:26:30.000000000,20190136445.0,ALUNO DE GRADUAÇÃO
2973888,2011024982,2020/03/09 06:57:34.516000000,2020/02/21 08:39:35.189000000,2020/03/10 10:15:18.000000000,20190042634.0,ALUNO DE GRADUAÇÃO
2973889,2011027075,2020/03/09 06:57:34.495000000,2020/02/21 08:39:35.234000000,2020/03/12 16:14:40.000000000,20190042634.0,ALUNO DE GRADUAÇÃO
2973890,2012045145,2020/03/09 06:57:34.471000000,2020/02/21 08:39:35.278000000,2020/03/10 10:15:07.000000000,20190042634.0,ALUNO DE GRADUAÇÃO
2973891,2012008370,,2020/02/21 08:42:28.530000000,2020/03/09 11:00:44.000000000,20200094461.0,ALUNO DE GRADUAÇÃO
2973892,2018034783,,2020/02/21 08:46:14.096000000,2020/03/11 09:30:22.000000000,20190059954.0,ALUNO DE GRADUAÇÃO
2973893,2011078450,2020/03/09 00:31:42.865000000,2020/02/21 08:46:40.918000000,2020/12/16 11:53:35.000000000,20190141392.0,ALUNO DE GRADUAÇÃO
2973894,2013003058,2020/03/09 00:31:42.845000000,2020/02/21 08:46:40.963000000,2020/12/16 11:53:15.000000000,20190141392.0,ALUNO DE GRADUAÇÃO
2973895,2015005593,,2020/02/21 08:49:03.215000000,2020/02/27 14:52:11.000000000,2016062948.0,ALUNO DE GRADUAÇÃO
2973896,2015013254,,2020/02/21 08:49:23.028000000,2020/03/02 09:51:54.000000000,198516170.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973897,2011024983,,2020/02/21 08:49:57.096000000,2020/03/13 14:21:50.000000000,20190147289.0,ALUNO DE GRADUAÇÃO
2973898,2012035932,,2020/02/21 08:49:57.155000000,2020/03/13 14:21:42.000000000,20190147289.0,ALUNO DE GRADUAÇÃO
2973899,2016006386,,2020/02/21 08:49:57.213000000,2020/03/13 14:21:58.000000000,20190147289.0,ALUNO DE GRADUAÇÃO
2973900,2009031916,2020/03/09 12:33:58.587000000,2020/02/21 08:50:12.426000000,,20190013866.0,ALUNO DE GRADUAÇÃO
2973901,2011078280,2020/03/09 12:33:58.565000000,2020/02/21 08:50:12.479000000,,20190013866.0,ALUNO DE GRADUAÇÃO
2973902,L178668,,2020/02/21 08:50:31.764000000,,1513790.0,DOCENTE
2973903,2011075067,,2020/02/21 08:50:31.827000000,,1513790.0,DOCENTE
2973904,2017028287,2020/03/08 11:48:13.866000000,2020/02/21 08:53:39.632000000,,20170080155.0,ALUNO DE GRADUAÇÃO
2973905,2017005273,2020/02/23 12:45:36.933000000,2020/02/21 08:54:24.125000000,2020/03/09 07:37:28.000000000,20180156622.0,ALUNO DE GRADUAÇÃO
2973906,2009031917,2020/03/09 19:45:57.945000000,2020/02/21 08:56:42.096000000,2020/03/17 07:35:13.000000000,20190020646.0,ALUNO DE GRADUAÇÃO
2973907,2009031919A,2020/03/09 19:45:57.925000000,2020/02/21 08:56:42.151000000,2020/03/17 07:35:01.000000000,20190020646.0,ALUNO DE GRADUAÇÃO
2973908,2017028385,2020/03/09 23:19:16.795000000,2020/02/21 08:57:05.862000000,2021/10/21 12:10:38.000000000,2016058927.0,ALUNO DE GRADUAÇÃO
2973909,L091440,,2020/02/21 09:00:58.152000000,2020/03/09 09:06:24.000000000,20200084080.0,ALUNO DE GRADUAÇÃO
2973910,2013109474,2020/03/08 14:54:00.506000000,2020/02/21 09:01:58.731000000,,20180051934.0,ALUNO DE GRADUAÇÃO
2973911,X009271,2020/03/09 15:38:37.826000000,2020/02/21 09:02:13.406000000,,20180046110.0,ALUNO DE GRADUAÇÃO
2973912,2011022931,,2020/02/21 09:03:03.275000000,2020/03/02 08:59:22.000000000,20170015970.0,ALUNO DE GRADUAÇÃO
2973913,L188584,,2020/02/21 09:03:11.932000000,2020/03/09 17:31:34.000000000,20180147042.0,ALUNO DE GRADUAÇÃO
2973914,2011025118,2020/03/07 10:58:16.560000000,2020/02/21 09:03:30.952000000,2020/03/17 08:49:58.000000000,20170016593.0,ALUNO DE GRADUAÇÃO
2973915,2018002037,2020/03/07 10:58:16.533000000,2020/02/21 09:03:31.009000000,2020/03/16 11:17:25.000000000,20170016593.0,ALUNO DE GRADUAÇÃO
2973916,2015038659,,2020/02/21 09:04:04.155000000,2020/02/28 09:32:28.000000000,20180100206.0,ALUNO DE GRADUAÇÃO
2973917,L202585,2020/03/07 18:40:56.813000000,2020/02/21 09:04:28.023000000,2020/12/30 11:21:43.000000000,20180116645.0,ALUNO DE GRADUAÇÃO
2973918,L197826,,2020/02/21 09:04:28.097000000,2020/03/03 12:59:20.000000000,20180116645.0,ALUNO DE GRADUAÇÃO
2973919,2018001964,2020/03/07 18:40:56.788000000,2020/02/21 09:04:28.162000000,2020/12/30 11:22:14.000000000,20180116645.0,ALUNO DE GRADUAÇÃO
2973920,2016002849,,2020/02/21 09:09:09.105000000,2020/03/04 10:41:02.000000000,20200085865.0,ALUNO DE GRADUAÇÃO
2973921,L151930,2020/02/26 23:12:36.757000000,2020/02/21 09:12:53.910000000,2020/03/11 10:50:56.000000000,20180113643.0,ALUNO DE GRADUAÇÃO
2973922,2018001961,2020/02/26 23:12:36.720000000,2020/02/21 09:12:53.980000000,2020/03/12 10:41:36.000000000,20180113643.0,ALUNO DE GRADUAÇÃO
2973923,2010072249,2020/03/08 18:11:03.777000000,2020/02/21 09:13:11.373000000,,20200130915.0,ALUNO DE GRADUAÇÃO
2973924,L178477,,2020/02/21 09:15:04.135000000,2020/03/11 11:36:24.000000000,20200092823.0,ALUNO DE GRADUAÇÃO
2973925,2011076839,,2020/02/21 09:15:04.231000000,2020/03/11 11:36:21.000000000,20200092823.0,ALUNO DE GRADUAÇÃO
2973926,2015037121,,2020/02/21 09:15:04.295000000,2020/03/10 10:36:59.000000000,20200092823.0,ALUNO DE GRADUAÇÃO
2973927,2012046276,,2020/02/21 09:15:06.795000000,,20203014123.0,ALUNO MÉDIO/TÉCNICO
2973928,2019008041,,2020/02/21 09:15:06.840000000,2020/02/27 08:27:19.000000000,20203014123.0,ALUNO MÉDIO/TÉCNICO
2973929,2013109515,2020/03/08 23:06:35.264000000,2020/02/21 09:16:35.130000000,2021/06/07 11:33:09.000000000,20170138003.0,ALUNO DE GRADUAÇÃO
2973930,2013109249,2020/03/08 23:06:35.245000000,2020/02/21 09:16:35.198000000,2021/06/07 11:32:44.000000000,20170138003.0,ALUNO DE GRADUAÇÃO
2973931,2014059827,2020/03/08 23:06:35.223000000,2020/02/21 09:16:35.277000000,2021/06/07 11:32:57.000000000,20170138003.0,ALUNO DE GRADUAÇÃO
2973932,2013109165,2020/03/09 07:02:09.258000000,2020/02/21 09:17:52.991000000,2021/09/27 08:37:06.000000000,20180030952.0,ALUNO DE GRADUAÇÃO
2973933,2011034152,,2020/02/21 09:18:36.784000000,2020/03/03 09:11:02.000000000,2015012450.0,ALUNO DE GRADUAÇÃO
2973934,2010056943,2020/03/09 05:29:22.017000000,2020/02/21 09:19:44.074000000,2021/09/10 15:23:54.000000000,20170141161.0,ALUNO DE GRADUAÇÃO
2973935,2011033125,2020/03/09 05:29:21.983000000,2020/02/21 09:19:44.144000000,2021/09/10 15:24:05.000000000,20170141161.0,ALUNO DE GRADUAÇÃO
2973936,2014062684,,2020/02/21 09:20:35.999000000,2020/02/28 09:32:10.000000000,20180100206.0,ALUNO DE GRADUAÇÃO
2973937,2009022213,,2020/02/21 09:21:29.114000000,2020/03/05 13:01:55.000000000,1759057.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973938,2017021596,,2020/02/21 09:21:29.178000000,2020/03/05 13:02:08.000000000,1759057.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973939,2012041597,,2020/02/21 09:21:43.952000000,2020/03/17 15:06:09.000000000,20190119506.0,ALUNO DE GRADUAÇÃO
2973940,2014059186,,2020/02/21 09:21:43.997000000,2020/03/17 15:06:19.000000000,20190119506.0,ALUNO DE GRADUAÇÃO
2973941,2015033533,,2020/02/21 09:21:44.046000000,2020/03/17 15:06:03.000000000,20190119506.0,ALUNO DE GRADUAÇÃO
2973942,2015013838,,2020/02/21 09:23:01.781000000,2020/02/27 12:35:38.000000000,20180133771.0,ALUNO DE GRADUAÇÃO
2973943,2011062087,,2020/02/21 09:23:05.462000000,2020/03/05 18:17:15.000000000,20190134048.0,ALUNO DE GRADUAÇÃO
2973944,2013077540,,2020/02/21 09:23:05.536000000,2020/03/05 18:17:08.000000000,20190134048.0,ALUNO DE GRADUAÇÃO
2973945,2018008303,2020/03/09 08:45:14.062000000,2020/02/21 09:23:05.613000000,,20190134048.0,ALUNO DE GRADUAÇÃO
2973946,2013109169,,2020/02/21 09:24:20.895000000,2020/03/03 12:20:45.000000000,20170044936.0,ALUNO DE GRADUAÇÃO
2973947,2011046935,2020/03/09 10:40:26.256000000,2020/02/21 09:25:25.919000000,,20180048993.0,ALUNO DE GRADUAÇÃO
2973948,2012022784,2020/03/09 10:40:26.238000000,2020/02/21 09:25:25.997000000,,20180048993.0,ALUNO DE GRADUAÇÃO
2973949,2013085179,2020/03/09 10:40:26.216000000,2020/02/21 09:25:26.072000000,,20180048993.0,ALUNO DE GRADUAÇÃO
2973950,2011053150,2020/03/09 08:31:36.556000000,2020/02/21 09:26:42.763000000,,20180045276.0,ALUNO DE GRADUAÇÃO
2973951,2013109166,2020/03/09 08:31:36.541000000,2020/02/21 09:26:42.834000000,,20180045276.0,ALUNO DE GRADUAÇÃO
2973952,2018001972,2020/03/09 08:31:36.523000000,2020/02/21 09:26:42.908000000,,20180045276.0,ALUNO DE GRADUAÇÃO
2973953,2014079567,2020/03/08 21:39:28.461000000,2020/02/21 09:26:50.415000000,,20200090865.0,ALUNO DE GRADUAÇÃO
2973954,L196302,,2020/02/21 09:27:34.851000000,2020/02/28 18:47:48.000000000,20170128965.0,ALUNO DE GRADUAÇÃO
2973955,2011021849,2020/03/09 05:58:50.073000000,2020/02/21 09:27:34.912000000,2021/06/10 11:03:26.000000000,20170128965.0,ALUNO DE GRADUAÇÃO
2973956,2010064666,,2020/02/21 09:29:11.054000000,2020/03/02 08:12:58.000000000,20190101889.0,ALUNO DE GRADUAÇÃO
2973957,2018026270,,2020/02/21 09:29:11.118000000,2020/03/02 08:13:04.000000000,20190101889.0,ALUNO DE GRADUAÇÃO
2973958,2010056801,2020/03/07 00:29:39.880000000,2020/02/21 09:30:33.469000000,2021/12/10 09:36:06.000000000,20200110814.0,ALUNO DE GRADUAÇÃO
2973959,Y021404,,2020/02/21 09:32:11.705000000,2020/03/09 08:35:09.000000000,20200032389.0,ALUNO DE GRADUAÇÃO
2973960,2014083744,2020/03/09 10:35:40.947000000,2020/02/21 09:34:27.090000000,,20190146227.0,ALUNO DE GRADUAÇÃO
2973961,2015036471,,2020/02/21 09:34:46.798000000,2020/03/04 16:42:19.000000000,20193017680.0,ALUNO MÉDIO/TÉCNICO
2973962,2010047976,2020/03/09 14:51:02.701000000,2020/02/21 09:35:13.367000000,2022/02/10 10:06:14.000000000,2013084807.0,ALUNO DE GRADUAÇÃO
2973963,2014075008,2020/03/09 14:51:02.683000000,2020/02/21 09:35:13.444000000,2022/02/10 10:06:06.000000000,2013084807.0,ALUNO DE GRADUAÇÃO
2973964,2017022991,2020/03/09 14:51:02.658000000,2020/02/21 09:35:13.510000000,2022/02/10 10:06:21.000000000,2013084807.0,ALUNO DE GRADUAÇÃO
2973965,2015036477,,2020/02/21 09:35:51.911000000,2020/03/02 09:29:59.000000000,20193018187.0,ALUNO MÉDIO/TÉCNICO
2973966,2013089109,,2020/02/21 09:38:28.753000000,2020/03/05 09:32:00.000000000,20191019022.0,ALUNO DE PÓS-GRADUAÇÃO
2973967,2018001418,,2020/02/21 09:40:44.227000000,2020/03/04 09:40:33.000000000,20190085829.0,ALUNO DE GRADUAÇÃO
2973968,2018003252,,2020/02/21 09:42:01.651000000,2020/03/05 12:58:36.000000000,1759057.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973969,2012017866,2020/03/09 10:39:07.085000000,2020/02/21 09:42:24.297000000,,20190063750.0,ALUNO DE GRADUAÇÃO
2973970,2012017867,,2020/02/21 09:42:44.639000000,2020/03/12 11:10:38.000000000,20190145168.0,ALUNO DE GRADUAÇÃO
2973971,2020002804,,2020/02/21 09:44:02.869000000,2020/03/02 08:50:28.000000000,20190101889.0,ALUNO DE GRADUAÇÃO
2973972,2016003323,2020/03/08 09:08:27.043000000,2020/02/21 09:44:19.879000000,2020/03/17 16:19:44.000000000,20180096005.0,ALUNO DE GRADUAÇÃO
2973973,2010089238,2020/03/04 11:27:14.418000000,2020/02/21 09:45:39.641000000,2020/03/11 12:46:01.000000000,20190130183.0,ALUNO DE GRADUAÇÃO
2973974,2011061357,2020/03/04 11:27:14.395000000,2020/02/21 09:45:39.706000000,2020/03/11 12:45:48.000000000,20190130183.0,ALUNO DE GRADUAÇÃO
2973975,2010089243,2020/03/09 10:41:26.794000000,2020/02/21 09:47:24.856000000,2020/09/23 09:39:30.000000000,20190065110.0,ALUNO DE GRADUAÇÃO
2973976,2010089240,2020/03/03 15:30:55.884000000,2020/02/21 09:47:45.542000000,2020/03/09 08:40:50.000000000,20190059337.0,ALUNO DE GRADUAÇÃO
2973977,2010089244,,2020/02/21 09:48:16.959000000,2020/03/04 10:52:34.000000000,20190129146.0,ALUNO DE GRADUAÇÃO
2973978,2015003871,,2020/02/21 09:49:26.895000000,2020/03/04 16:57:56.000000000,20180076577.0,ALUNO DE GRADUAÇÃO
2973979,2018023814,,2020/02/21 09:50:54.799000000,2020/02/27 10:27:05.000000000,20180114909.0,ALUNO DE GRADUAÇÃO
2973980,2010089239,,2020/02/21 09:51:18.389000000,2020/03/09 14:02:11.000000000,20190067357.0,ALUNO DE GRADUAÇÃO
2973981,2013070777,,2020/02/21 09:51:40.289000000,2021/01/05 09:50:10.000000000,2016086467.0,ALUNO DE GRADUAÇÃO
2973982,2013105335,,2020/02/21 09:51:40.334000000,2021/01/05 09:49:41.000000000,2016086467.0,ALUNO DE GRADUAÇÃO
2973983,2014042811,,2020/02/21 09:51:40.375000000,2021/01/05 09:50:30.000000000,2016086467.0,ALUNO DE GRADUAÇÃO
2973984,E006093,,2020/02/21 09:51:46.368000000,2020/02/28 07:06:52.000000000,198615276.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973985,2013030715,,2020/02/21 09:51:46.393000000,2020/02/28 07:06:38.000000000,198615276.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973986,2017008391,,2020/02/21 09:51:46.417000000,2020/02/28 07:06:23.000000000,198615276.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2973987,2015027290,,2020/02/21 09:52:10.275000000,2020/02/27 08:05:05.000000000,20180145763.0,ALUNO DE GRADUAÇÃO
2973988,2016031668,2020/03/09 17:23:39.325000000,2020/02/21 09:52:10.346000000,2021/05/26 10:38:58.000000000,20180145763.0,ALUNO DE GRADUAÇÃO
2973989,L202945,,2020/02/21 09:52:13.114000000,2020/03/09 08:11:58.000000000,20190130586.0,ALUNO DE GRADUAÇÃO
2973990,2010089242,,2020/02/21 09:52:29.741000000,2020/03/09 17:39:41.000000000,20190131986.0,ALUNO DE GRADUAÇÃO
2973991,2010089237,2020/03/08 23:05:11.575000000,2020/02/21 09:53:17.818000000,2021/01/14 09:25:06.000000000,20190064355.0,ALUNO DE GRADUAÇÃO
2973992,2012026499,2020/03/08 23:05:11.550000000,2020/02/21 09:53:17.882000000,2021/01/14 09:25:11.000000000,20190064355.0,ALUNO DE GRADUAÇÃO
2973993,2010089236,2020/03/09 23:01:38.875000000,2020/02/21 09:53:27.857000000,2020/12/30 10:59:06.000000000,20190065316.0,ALUNO DE GRADUAÇÃO
2973994,2010091974,,2020/02/21 09:54:33.248000000,2020/03/16 09:25:25.000000000,20200018666.0,ALUNO DE GRADUAÇÃO
2973995,2015010210,,2020/02/21 09:54:33.337000000,2020/03/16 09:25:38.000000000,20200018666.0,ALUNO DE GRADUAÇÃO
2973996,2017020455,,2020/02/21 09:54:33.415000000,2020/03/16 09:25:31.000000000,20200018666.0,ALUNO DE GRADUAÇÃO
2973997,2013088703,2020/03/09 07:36:14.995000000,2020/02/21 09:57:56.792000000,2020/03/16 09:26:22.000000000,20180133708.0,ALUNO DE GRADUAÇÃO
2973998,2011033362,,2020/02/21 09:59:52.067000000,2020/03/10 08:53:48.000000000,20170094553.0,ALUNO DE GRADUAÇÃO
2973999,2016018542,2020/03/09 21:41:00.313000000,2020/02/21 10:00:58.805000000,2021/06/16 07:46:25.000000000,20183028519.0,ALUNO MÉDIO/TÉCNICO
2974000,2014074980,,2020/02/21 10:01:49.269000000,2020/03/03 16:55:40.000000000,20190146156.0,ALUNO DE GRADUAÇÃO
2974001,2017032883,,2020/02/21 10:02:41.453000000,2020/02/27 12:15:23.000000000,20181024252.0,ALUNO DE PÓS-GRADUAÇÃO
2974002,2017020140,,2020/02/21 10:03:03.848000000,2020/02/27 13:27:15.000000000,20190059696.0,ALUNO DE GRADUAÇÃO
2974003,2012005616,2020/03/07 09:50:24.229000000,2020/02/21 10:03:47.477000000,2021/09/16 14:19:43.000000000,20170018650.0,ALUNO DE GRADUAÇÃO
2974004,2009036350,2020/03/09 22:16:22.163000000,2020/02/21 10:04:05.849000000,2021/09/16 09:41:11.000000000,20170113265.0,ALUNO DE GRADUAÇÃO
2974005,2009055345,2020/03/09 22:16:22.141000000,2020/02/21 10:04:05.882000000,2021/09/16 09:41:47.000000000,20170113265.0,ALUNO DE GRADUAÇÃO
2974006,2012032119,2020/03/09 22:16:22.117000000,2020/02/21 10:04:05.917000000,2021/09/17 13:48:15.000000000,20170113265.0,ALUNO DE GRADUAÇÃO
2974007,2009036356,2020/03/09 10:21:11.878000000,2020/02/21 10:06:04.903000000,2021/09/16 08:06:52.000000000,20170115107.0,ALUNO DE GRADUAÇÃO
2974008,2009055330,2020/03/09 10:21:11.854000000,2020/02/21 10:06:04.938000000,2021/09/16 08:07:49.000000000,20170115107.0,ALUNO DE GRADUAÇÃO
2974009,2012005611,2020/03/09 10:21:11.833000000,2020/02/21 10:06:04.969000000,2021/09/16 08:06:02.000000000,20170115107.0,ALUNO DE GRADUAÇÃO
2974010,2009036351,2020/03/08 10:02:42.077000000,2020/02/21 10:06:10.263000000,2021/09/09 08:06:05.000000000,20170142919.0,ALUNO DE GRADUAÇÃO
2974011,2009055332,2020/03/08 10:02:42.059000000,2020/02/21 10:06:10.309000000,2021/09/09 08:06:54.000000000,20170142919.0,ALUNO DE GRADUAÇÃO
2974012,2012032109,2020/03/08 10:02:42.039000000,2020/02/21 10:06:10.352000000,2021/09/09 08:05:10.000000000,20170142919.0,ALUNO DE GRADUAÇÃO
2974013,2011039810,2020/03/09 00:30:57.236000000,2020/02/21 10:07:28.749000000,2021/06/23 08:19:00.000000000,20170063314.0,ALUNO DE GRADUAÇÃO
2974014,2011034599,2020/04/05 04:57:45.821000000,2020/02/21 10:08:59.252000000,2021/08/10 09:35:52.000000000,20191006418.0,ALUNO DE PÓS-GRADUAÇÃO
2974015,2012008334,2020/04/05 04:57:45.791000000,2020/02/21 10:08:59.304000000,2021/08/10 09:36:19.000000000,20191006418.0,ALUNO DE PÓS-GRADUAÇÃO
2974016,2015029595,2020/04/05 04:57:45.764000000,2020/02/21 10:08:59.345000000,2021/08/10 09:36:02.000000000,20191006418.0,ALUNO DE PÓS-GRADUAÇÃO
2974017,2015029556,2020/04/05 04:57:45.733000000,2020/02/21 10:08:59.391000000,2021/08/10 09:36:10.000000000,20191006418.0,ALUNO DE PÓS-GRADUAÇÃO
2974018,2013006019,,2020/02/21 10:09:29.062000000,2020/02/21 14:29:33.000000000,20190101440.0,ALUNO DE GRADUAÇÃO
2974019,001556,2020/03/09 18:09:50.172000000,2020/02/21 10:09:31.042000000,2021/01/19 12:30:07.000000000,20193014034.0,ALUNO MÉDIO/TÉCNICO
